과밀지수(밀집도),관리년월,대분류명,상권명칭,상권번호,중분류명
0.8259,2017-01,소매,영양군보건소,1321,가전제품소매
0.7319,2017-01,소매,전북 익산시 어양동_1,1044,가전제품소매
1.2960,2017-01,소매,서울 강남구 논현역_1,1960,가전제품소매
0.3143,2017-01,소매,논산시외터미널_2,1181,가전제품소매
0.5056,2017-01,소매,정자역,1608,가전제품소매
0.4184,2017-01,소매,울산고속버스터미널_1,674,가전제품소매
0.4462,2017-01,소매,부산 남구 대연역,294,가전제품소매
0.5465,2017-01,소매,경북 포항시 상대동_2,1081,가전제품소매
1.7577,2017-01,소매,경주시청,895,가전제품소매
0.7836,2017-01,소매,교대역_4,1889,가전제품소매
1.4652,2017-01,소매,경기 성남시 야탑역_2,1678,가전제품소매
0.3519,2017-01,소매,수안역,471,가전제품소매
0.1879,2017-01,소매,홍익대학교 주변,2165,가전제품소매
0.4512,2017-01,소매,대구 수성구 지산1동_1,779,가전제품소매
0.1544,2017-01,소매,전북 완주군 삼례읍_3,999,가전제품소매
1.3188,2017-01,소매,경북 영덕군 영덕읍_1,1249,가전제품소매
1.0758,2017-01,소매,온양온천역_1,1332,가전제품소매
0.8263,2017-01,소매,순천종합버스터미널_2,183,가전제품소매
0.0951,2017-01,소매,경남 진주시 상대1동_1,410,가전제품소매
0.7697,2017-01,소매,한대앞역,1553,가전제품소매
0.1139,2017-01,소매,충북 충주시 성내.충인,1404,가전제품소매
0.7574,2017-01,소매,충남 당진시 당진1동_1,1393,가전제품소매
0.4586,2017-01,소매,합천시외버스터미널,709,가전제품소매
0.4807,2017-01,소매,동대구역_2,961,가전제품소매
0.5274,2017-01,소매,구리 돌다리사거리_1,2271,가전제품소매
0.6439,2017-01,소매,경남 창원시 월영동_1,414,가전제품소매
0.0657,2017-01,소매,충남 천안시 신방동_3,1340,가전제품소매
0.2694,2017-01,소매,울산시청,675,가전제품소매
0.4723,2017-01,소매,못골종합시장_2,1519,가전제품소매
0.6131,2017-01,소매,경기도청북부청사역_2,2386,가전제품소매
1.3655,2017-01,소매,진부공용버스정류장,2448,가전제품소매
0.1552,2017-01,소매,울산 남구 신정1동_2,688,가전제품소매
1.1418,2017-01,소매,담티역,884,가전제품소매
0.7525,2017-01,소매,송내역_1,1873,가전제품소매
1.3328,2017-01,소매,원종사거리,2052,가전제품소매
2.0090,2017-01,소매,경산시외버스터미널,789,가전제품소매
0.8570,2017-01,소매,왕십리역_1,2177,가전제품소매
0.8665,2017-01,소매,경북 포항시 대이동_1,1091,가전제품소매
0.7014,2017-01,소매,경북 경주시 용강동_1,971,가전제품소매
1.0531,2017-01,소매,경남 진주시 상대1동_1,410,가전제품소매
0.5825,2017-01,소매,남춘천역,2473,가전제품소매
0.8197,2017-01,소매,선정릉역_1,1966,가전제품소매
0.5231,2017-01,소매,덕소초등학교앞,2257,가전제품소매
0.7720,2017-01,소매,의정부 젊음의거리_1,2369,가전제품소매
1.0320,2017-01,소매,부산 부산진구 서면역_1,368,가전제품소매
1.8994,2017-01,소매,경북 상주시 동문동_1,1248,가전제품소매
0.3557,2017-01,소매,부산 영도구 남항동_4,220,가전제품소매
2.0398,2017-01,소매,안양역_5,1663,가전제품소매
0.7774,2017-01,소매,동송시외버스공용터미널,2424,가전제품소매
0.7352,2017-01,소매,오이도 해양단지,1591,가전제품소매
0.0579,2017-01,소매,전북 전주시 중앙동_1,792,가전제품소매
2.1650,2017-01,소매,비둘기공원 앞,1712,가전제품소매
1.7186,2017-01,소매,부평역_4,1899,가전제품소매
0.6592,2017-01,소매,논산시외터미널_1,1180,가전제품소매
0.3517,2017-01,소매,제주 서귀포시 동홍동_1,5,가전제품소매
0.8732,2017-01,소매,전남 광양시 중마동_5,177,가전제품소매
0.3526,2017-01,소매,대구 달서구 도원동_2,752,가전제품소매
0.8075,2017-01,소매,전남 광양시 중마동_5,177,가전제품소매
1.1017,2017-01,소매,서울 금천구 독산1동_1,1765,가전제품소매
0.3771,2017-01,소매,중앙로역_4,1210,가전제품소매
0.3040,2017-01,소매,서울 강북구 수유역_1,2308,가전제품소매
1.1493,2017-01,소매,보라매공원,1871,가전제품소매
0.1354,2017-01,소매,포이사거리,1784,가전제품소매
0.4466,2017-01,소매,인천 남구 제물포역,1768,가전제품소매
0.5971,2017-01,소매,경남 창원시 의창동_2,582,가전제품소매
1.5129,2017-01,소매,장안문 로터리_2,1533,가전제품소매
1.1606,2017-01,소매,전북 익산시 삼성동_1,1040,가전제품소매
0.3873,2017-01,소매,인천 남구 주안6동_1,1745,가전제품소매
2.4689,2017-01,소매,전북 군산시 소룡동_1,1059,가전제품소매
0.5480,2017-01,소매,울산 남구 삼산동_2,694,가전제품소매
0.6884,2017-01,소매,성서산업단지역_2,875,가전제품소매
1.0886,2017-01,소매,서울 강북구 수유역_1,2308,가전제품소매
1.1611,2017-01,소매,통진우체국,2360,가전제품소매
0.0307,2017-01,소매,시청역_2,2215,가전제품소매
1.5090,2017-01,소매,전북 익산시 영등1동_1,1032,가전제품소매
0.0744,2017-01,소매,경동시장_2,2251,가전제품소매
0.6103,2017-01,소매,동탄 센트럴파크_2,1465,가전제품소매
0.5835,2017-01,소매,전남 여수시 시전동_3,68,가전제품소매
0.4753,2017-01,소매,이천종합터미널_1,1517,가전제품소매
0.5555,2017-01,소매,경남 진주시 상대1동_1,410,가전제품소매
0.3512,2017-01,소매,자갈치역,238,가전제품소매
0.0815,2017-01,소매,울산 남구 삼산동_1,690,가전제품소매
0.9014,2017-01,소매,경기 성남시 미금역_3,1598,가전제품소매
0.8905,2017-01,소매,경기 안양시 평촌역,1648,가전제품소매
1.1978,2017-01,소매,서울 강남구 대치역_1,1875,가전제품소매
2.3957,2017-01,소매,일산역_1,2353,가전제품소매
0.1212,2017-01,소매,센텀시티역_2,416,가전제품소매
1.5369,2017-01,소매,울산 남구 무거동_2,699,가전제품소매
0.3539,2017-01,소매,합천시외버스터미널,709,가전제품소매
0.3367,2017-01,소매,포스코사거리_2,1972,가전제품소매
1.3843,2017-01,소매,장안구청,1545,가전제품소매
2.1565,2017-01,소매,고창초교,2321,가전제품소매
1.6542,2017-01,소매,신탄진역,1252,가전제품소매
1.0137,2017-01,소매,영등포역_2,1999,가전제품소매
0.9705,2017-01,소매,경기 군포시 산본역,1607,가전제품소매
1.4657,2017-01,소매,대전 동구 효동_1,1201,가전제품소매
0.7532,2017-01,소매,동래역,485,가전제품소매
0.8910,2017-01,소매,대전 유성구 온천1동_2,1240,가전제품소매
0.6623,2017-01,소매,무극공용버스터미널,1423,가전제품소매
1.5612,2017-01,소매,대전 서구 둔산2동_4,1230,가전제품소매
1.1807,2017-01,소매,대전 중구 유천1동_1,1203,가전제품소매
1.4300,2017-01,소매,경남 양산시 삼성동_2,623,가전제품소매
0.3782,2017-01,소매,양평역_1,1842,가전제품소매
0.5182,2017-01,소매,경기 성남시 수내역,1623,가전제품소매
6.3730,2017-01,소매,인천 부평구 동암역_3,1776,가전제품소매
0.1670,2017-01,소매,인사동,2241,가전제품소매
1.5561,2017-01,소매,대구 북구 동천동_3,1020,가전제품소매
0.5173,2017-01,소매,충북 청주시 용담.명암.산성동_1,1304,가전제품소매
0.9766,2017-01,소매,충남 천안시 성정2동_5,1371,가전제품소매
1.2110,2017-01,소매,망포역_2,1473,가전제품소매
0.2955,2017-01,소매,서울 송파구 가락시장역,1880,가전제품소매
0.3385,2017-01,소매,경기 성남시 수내역,1623,가전제품소매
0.6025,2017-01,소매,문산시외버스터미널,2402,가전제품소매
1.3918,2017-01,소매,충북 청주시 용암1동_1,1287,가전제품소매
0.2604,2017-01,소매,대전시외버스정류장,1242,가전제품소매
1.2602,2017-01,소매,단구동 근린공원,2556,가전제품소매
1.0216,2017-01,소매,명학역_1,1639,가전제품소매
1.5525,2017-01,소매,전북 군산시 나운3동_2,1050,가전제품소매
0.7458,2017-01,소매,금촌역_2,2393,가전제품소매
0.5447,2017-01,소매,인천 남동구 구월4동_1,1735,가전제품소매
1.2794,2017-01,소매,서울 은평구 연신내역_1,2289,가전제품소매
1.1879,2017-01,소매,경북 구미시 진미동_2,1114,가전제품소매
0.4825,2017-01,소매,대전 서구 둔산2동_1,1222,가전제품소매
0.6551,2017-01,소매,군위군법원,1182,가전제품소매
0.1042,2017-01,소매,오리역,1585,가전제품소매
1.2295,2017-01,소매,전북 익산시 인화동_2,1011,가전제품소매
0.0800,2017-01,소매,서울 강남구 선릉역_1,1935,가전제품소매
0.4392,2017-01,소매,서천시외버스터미널,1110,가전제품소매
0.6406,2017-01,소매,충남 천안시 성환읍_2,1396,가전제품소매
0.1544,2017-01,소매,시흥시립도서관앞,1600,가전제품소매
1.8077,2017-01,소매,군산대학교,1031,가전제품소매
0.5409,2017-01,소매,대구 북구 동천동_3,1020,가전제품소매
1.1460,2017-01,소매,수지구청_3,1576,가전제품소매
0.4283,2017-01,소매,탄리사거리,1705,가전제품소매
1.8169,2017-01,소매,상록수역,1547,가전제품소매
1.0395,2017-01,소매,의정부역_2,2368,가전제품소매
1.7760,2017-01,소매,서울 마포구 마포역_1,2116,가전제품소매
1.5535,2017-01,소매,전북 군산시 나운2동_1,1055,가전제품소매
0.7337,2017-01,소매,광명사거리역,1805,가전제품소매
0.3757,2017-01,소매,인천 연수구 연수2동_4,1684,가전제품소매
1.6739,2017-01,소매,미아사거리_1,2278,가전제품소매
0.0759,2017-01,소매,부산 해운대구 장산역_1,398,가전제품소매
2.1590,2017-01,소매,충북 청주시 산남동_1,1291,가전제품소매
2.5601,2017-01,소매,전남 순천시 삼산동_1,197,가전제품소매
0.8304,2017-01,소매,경북 구미시 선주원남동_6,1169,가전제품소매
0.4245,2017-01,소매,일산차이나타운,2346,가전제품소매
1.4374,2017-01,소매,수지구청_1,1571,가전제품소매
0.6316,2017-01,소매,행신역,2288,가전제품소매
0.8314,2017-01,소매,순천시청_2,191,가전제품소매
5.0238,2017-01,소매,경북 경주시 용강동_1,971,가전제품소매
0.6484,2017-01,소매,학동사거리_1,2020,가전제품소매
0.2779,2017-01,소매,충청북도청_2,1309,가전제품소매
2.4714,2017-01,소매,부산 사하구 괴정역_1,229,가전제품소매
0.6008,2017-01,소매,구갈공원,1530,가전제품소매
1.0424,2017-01,소매,굴포천역,1963,가전제품소매
0.3844,2017-01,소매,전남 순천시 해룡면_1,187,가전제품소매
0.6860,2017-01,소매,전남 목포시 신흥동_7,113,가전제품소매
0.5526,2017-01,소매,담양여객버스터미널,598,가전제품소매
0.5984,2017-01,소매,서울 종로구 종로5가역_2,2236,가전제품소매
1.1484,2017-01,소매,전주시청_3,801,가전제품소매
1.0312,2017-01,소매,원주시외버스터미널_1,2530,가전제품소매
0.3083,2017-01,소매,경북 경산시 남부동_1,748,가전제품소매
0.3016,2017-01,소매,전북 전주시 평화2동_4,742,가전제품소매
0.6391,2017-01,소매,수원지방법원안산지원앞_3,1559,가전제품소매
0.5260,2017-01,소매,금남로5가역_2,363,가전제품소매
0.2521,2017-01,소매,인천 남구 주안역,1763,가전제품소매
0.6611,2017-01,소매,논산시외터미널_1,1180,가전제품소매
0.6320,2017-01,소매,도곡근린공원,1425,가전제품소매
0.4528,2017-01,소매,비둘기공원 앞,1712,가전제품소매
0.6170,2017-01,소매,충주시청_2,1410,가전제품소매
3.5119,2017-01,소매,한양시장,2170,가전제품소매
1.2291,2017-01,소매,대구 북구 산격3동_1,981,가전제품소매
1.2488,2017-01,소매,전남 목포시 신흥동_19,91,가전제품소매
0.3763,2017-01,소매,이천종합터미널_1,1517,가전제품소매
0.0729,2017-01,소매,칠성시장역,956,가전제품소매
1.7176,2017-01,소매,전북 전주시 평화2동_4,742,가전제품소매
1.2922,2017-01,소매,장안문 로터리_2,1533,가전제품소매
1.6138,2017-01,소매,구갈공원,1530,가전제품소매
1.0945,2017-01,소매,청주고속버스터미널_2,1302,가전제품소매
1.2678,2017-01,소매,경남 창원시 양덕2동_2,518,가전제품소매
0.5016,2017-01,소매,전남 목포시 하당동_2,116,가전제품소매
1.5199,2017-01,소매,부산 사하구 하단역_1,244,가전제품소매
0.6236,2017-01,소매,경남 창원시 동서동_1,487,가전제품소매
0.7836,2017-01,소매,경북 안동시 옥동_1,1273,가전제품소매
0.5094,2017-01,소매,삼성역_1,1945,가전제품소매
0.7425,2017-01,소매,수원시청_3,1499,가전제품소매
1.0937,2017-01,소매,성당못역,830,가전제품소매
1.5812,2017-01,소매,영통역_3,1483,가전제품소매
1.1951,2017-01,소매,포항역_3,1099,가전제품소매
2.8823,2017-01,소매,은마아파트입구사거리_4,1905,가전제품소매
0.3067,2017-01,소매,범어역,911,가전제품소매
0.2958,2017-01,소매,경북 경주시 황성동_1,937,가전제품소매
0.4462,2017-01,소매,부천시청,1941,가전제품소매
1.8908,2017-01,소매,전남 목포시 신흥동_19,91,가전제품소매
0.9775,2017-01,소매,경남 창원시 명곡동_1,581,가전제품소매
0.8176,2017-01,소매,의정부역_1,2367,가전제품소매
0.2809,2017-01,소매,부산 동구 범일동역_1,316,가전제품소매
0.9113,2017-01,소매,서울 광진구 건대입구역_2,2120,가전제품소매
0.2276,2017-01,소매,광안리,353,가전제품소매
0.3543,2017-01,소매,대구 동구 효목2동_3,958,가전제품소매
0.4926,2017-01,소매,순천시청_2,191,가전제품소매
1.2682,2017-01,소매,전남 광양시 중마동_9,159,가전제품소매
0.2152,2017-01,소매,안양역_6,1666,가전제품소매
2.0087,2017-01,소매,충북 제천시 중앙.의림_1,1453,가전제품소매
0.7582,2017-01,소매,발안사거리,1455,가전제품소매
1.2138,2017-01,소매,경북 울진군 죽변면_1,1438,가전제품소매
0.3237,2017-01,소매,옥천역,1200,가전제품소매
1.5189,2017-01,소매,신촌역,2159,가전제품소매
3.4586,2017-01,소매,인천 계양구 작전서운동_1,2094,가전제품소매
0.6864,2017-01,소매,상동역_2,1947,가전제품소매
0.5452,2017-01,소매,서정리역,1436,가전제품소매
1.3595,2017-01,소매,인천 서구 가좌1동_1,1869,가전제품소매
0.7521,2017-01,소매,광주 동구 충장동_6,367,가전제품소매
0.5551,2017-01,소매,전북 군산시 수송동_3,1057,가전제품소매
0.3560,2017-01,소매,서울 영등포구 여의도역_2,2044,가전제품소매
0.7254,2017-01,소매,상무역,328,가전제품소매
0.8841,2017-01,소매,신갈오거리,1505,가전제품소매
1.7745,2017-01,소매,부산 동구 범일동역_1,301,가전제품소매
0.1091,2017-01,소매,동대문시장,2216,가전제품소매
0.6265,2017-01,소매,경기 고양시 화정역_1,2302,가전제품소매
0.9481,2017-01,소매,서울 중구 신당역_1,2197,가전제품소매
1.9137,2017-01,소매,경남 창원시 의창동_2,582,가전제품소매
0.5202,2017-01,소매,삼미시장,1708,가전제품소매
4.5537,2017-01,소매,김포초교,2299,가전제품소매
0.8342,2017-01,소매,부산 해운대구 우1동_2,381,가전제품소매
0.7135,2017-01,소매,부평역_3,1894,가전제품소매
0.0994,2017-01,소매,영등포역_3,2002,가전제품소매
0.3480,2017-01,소매,이천종합터미널_1,1517,가전제품소매
2.5549,2017-01,소매,경북 구미시 형곡1동_1,1131,가전제품소매
2.0755,2017-01,소매,지행역,2404,가전제품소매
0.5118,2017-01,소매,경북 구미시 양포동_4,1159,가전제품소매
0.3781,2017-01,소매,온천장역,524,가전제품소매
1.9715,2017-01,소매,전주시청_1,785,가전제품소매
0.3102,2017-01,소매,서울 광진구 군자역,2161,가전제품소매
