시도,시군구,업종대분류,분류,업종중분류,1년 미만,1~2년,2~3년,3~5년,5년 이상,합계,평균
광주광역시,동구,관광/여가/오락,기타,요가/단전/마사지,0,1,2,8,2,13,3.73
광주광역시,동구,관광/여가/오락,기타,연극/영화/극장,2,2,5,10,5,24,3.4
광주광역시,동구,관광/여가/오락,기타,PC/오락/당구/볼링등,15,5,20,28,19,87,3.13
광주광역시,동구,관광/여가/오락,기타,전시/관람,2,1,5,7,3,18,3.22
광주광역시,동구,부동산,기타,분양,0,0,28,3,1,32,2.72
광주광역시,동구,부동산,기타,평가/개발/관리,1,3,5,4,13,26,3.79
광주광역시,동구,부동산,기타,부동산임대,1,1,2,1,3,8,3.25
광주광역시,동구,부동산,기타,부동산중개,16,2,35,36,48,137,3.52
광주광역시,동구,부동산,기타,부동산관련서비스,0,0,0,0,60,60,5.0
광주광역시,동구,생활서비스,기타,대중목욕탕/휴게,6,0,0,3,19,28,3.93
광주광역시,동구,생활서비스,기타,이/미용/건강,87,68,59,171,182,567,3.33
광주광역시,동구,생활서비스,기타,자동차/이륜차,4,0,8,75,64,151,4.25
광주광역시,동구,생활서비스,기타,주유소/충전소,0,1,1,17,9,28,4.18
광주광역시,동구,생활서비스,기타,세탁/가사서비스,18,8,8,28,119,181,4.13
광주광역시,동구,생활서비스,기타,개인서비스,3,0,0,1,17,21,4.31
광주광역시,동구,생활서비스,기타,물품기기대여,4,2,3,7,12,28,3.59
광주광역시,동구,생활서비스,기타,법무세무회계,15,6,18,75,226,340,4.39
광주광역시,동구,생활서비스,기타,대행업,0,0,0,7,13,20,4.65
광주광역시,동구,생활서비스,기타,광고/인쇄,5,1,2,19,71,98,4.49
광주광역시,동구,생활서비스,기타,주택수리,2,0,0,2,17,21,4.48
광주광역시,동구,생활서비스,기타,행사/이벤트,2,1,0,1,6,10,3.65
광주광역시,동구,생활서비스,기타,인력/고용/용역알선,2,0,5,4,8,19,3.66
광주광역시,동구,생활서비스,기타,기타서비스업,1,2,4,3,11,21,3.83
광주광역시,동구,생활서비스,기타,운송/배달/택배,3,1,5,11,28,48,4.16
광주광역시,동구,생활서비스,기타,장례/묘지,3,0,0,0,5,8,3.31
광주광역시,동구,생활서비스,기타,사진,4,10,5,15,22,56,3.56
광주광역시,동구,생활서비스,기타,예식/의례/관혼상제,15,5,9,12,6,47,2.46
광주광역시,동구,생활서비스,기타,개인/가정용품수리,12,1,10,20,36,79,3.7
광주광역시,동구,소매,기타,음/식료품소매,127,10,28,138,80,383,2.87
광주광역시,동구,소매,기타,종교용품판매,0,1,0,0,3,4,4.12
광주광역시,동구,소매,기타,의약/의료품소매,2,2,8,47,28,87,4.05
광주광역시,동구,소매,기타,가구소매,9,1,1,17,8,36,3.24
광주광역시,동구,소매,기타,예술품/골동품/수석/분재,1,5,13,13,17,49,3.62
광주광역시,동구,소매,기타,책/서적/도서,2,0,3,25,14,44,4.06
광주광역시,동구,소매,기타,애견/애완/동물,2,0,1,1,1,5,2.5
광주광역시,동구,소매,기타,철물/난방/건설자재소매,19,1,3,28,51,102,3.78
광주광역시,동구,소매,기타,사무/문구/컴퓨터,5,1,16,88,52,162,4.05
광주광역시,동구,소매,기타,유아용품,2,0,0,0,2,4,2.75
광주광역시,동구,소매,기타,가방/신발/액세서리,34,8,44,167,57,310,3.52
광주광역시,동구,소매,기타,건강/미용식품,13,6,7,38,48,112,3.79
광주광역시,동구,소매,기타,시계/귀금속소매,9,4,22,79,47,161,3.83
광주광역시,동구,소매,기타,가정/주방/인테리어,37,7,22,139,76,281,3.63
광주광역시,동구,소매,기타,종합소매점,286,33,50,189,96,654,2.38
광주광역시,동구,소매,기타,취미/오락관련소매,0,0,1,14,13,28,4.41
광주광역시,동구,소매,기타,자동차/자동차용품,1,2,1,8,13,25,4.12
광주광역시,동구,소매,기타,사진/광학/정밀기기소매,59,12,28,89,60,248,3.12
광주광역시,동구,소매,기타,가전제품소매,12,3,15,30,37,97,3.64
광주광역시,동구,소매,기타,선물/팬시/기념품,13,1,13,68,54,149,3.91
광주광역시,동구,소매,기타,중고품소매/교환,2,0,1,6,10,19,4.08
광주광역시,동구,소매,기타,기타판매업,2,1,14,23,75,115,4.39
광주광역시,동구,소매,기타,페인트/유리제품소매,4,1,0,1,9,15,3.5
광주광역시,동구,소매,기타,화장품소매,38,4,23,102,54,221,3.44
광주광역시,동구,소매,기타,운동/경기용품소매,11,2,11,29,21,74,3.47
광주광역시,동구,소매,기타,의복의류,262,30,141,628,267,1328,3.29
광주광역시,동구,숙박,기타,호텔/콘도,5,1,0,0,5,11,2.64
광주광역시,동구,숙박,기타,모텔/여관/여인숙,7,12,11,18,94,142,4.16
광주광역시,동구,스포츠,기타,운영관리시설,1,1,1,3,1,7,3.07
광주광역시,동구,스포츠,기타,실외운동시설,0,1,0,0,1,2,3.25
광주광역시,동구,스포츠,기타,실내운동시설,2,1,3,20,16,42,4.05
광주광역시,동구,음식,기타,커피점/카페,132,56,70,113,107,478,2.74
광주광역시,동구,음식,기타,한식,291,131,117,354,307,1200,2.99
광주광역시,동구,음식,기타,패스트푸드,27,13,12,36,35,123,3.11
광주광역시,동구,음식,기타,중식,20,4,6,15,37,82,3.37
광주광역시,동구,음식,기타,유흥주점,82,51,37,149,152,471,3.32
광주광역시,동구,음식,기타,부페,1,0,2,2,0,5,2.7
광주광역시,동구,음식,기타,제과제빵떡케익,39,14,5,28,50,136,3.05
광주광역시,동구,음식,기타,양식,39,19,15,17,18,108,2.25
광주광역시,동구,음식,기타,분식,46,17,30,58,84,235,3.3
광주광역시,동구,음식,기타,별식/퓨전요리,12,5,2,8,17,44,3.08
광주광역시,동구,음식,기타,일식/수산물,46,18,19,49,64,196,3.13
광주광역시,동구,음식,기타,닭/오리요리,22,8,12,42,45,129,3.46
광주광역시,동구,음식,기타,음식배달서비스,11,0,2,1,1,15,1.3
광주광역시,동구,음식,기타,기타음식업,7,2,7,23,74,113,4.3
광주광역시,동구,학문/교육,학원,창업취업취미,1,0,2,0,5,8,3.81
광주광역시,동구,학문/교육,학원,보습교습입시,4,2,9,63,43,121,4.09
광주광역시,동구,학문/교육,학원,자격/국가고시,3,1,1,6,9,20,3.72
광주광역시,동구,학문/교육,기타,연구소,1,0,1,2,4,8,3.88
광주광역시,동구,학문/교육,기타,학교,1,3,2,2,34,42,4.48
광주광역시,동구,학문/교육,학원,음악미술무용,4,1,0,33,49,87,4.37
광주광역시,동구,학문/교육,기타,특수교육기관,0,0,0,0,2,2,5.0
광주광역시,동구,학문/교육,학원,어학,5,1,3,28,17,54,3.86
광주광역시,동구,학문/교육,학원,기타,6,4,5,48,16,79,3.72
광주광역시,동구,학문/교육,기타,기타교육기관,0,1,3,26,18,48,4.23
광주광역시,동구,학문/교육,학원,예능취미체육,3,1,1,7,20,32,4.17
광주광역시,동구,학문/교육,기타,유아교육,0,0,2,5,28,35,4.71
광주광역시,동구,학문/교육,기타,학문교육기타,1,0,0,1,0,2,2.25
광주광역시,동구,학문/교육,기타,도서관/독서실,3,0,2,15,21,41,4.18
광주광역시,동구,학문/교육,학원,컴퓨터,0,0,1,3,2,6,4.08
광주광역시,서구,관광/여가/오락,기타,스포츠/운동,0,0,0,0,1,1,5.0
광주광역시,서구,관광/여가/오락,기타,전시/관람,0,1,2,1,5,9,3.94
광주광역시,서구,관광/여가/오락,기타,PC/오락/당구/볼링등,30,15,69,99,31,244,3.12
광주광역시,서구,관광/여가/오락,기타,요가/단전/마사지,7,5,21,41,13,87,3.36
광주광역시,서구,관광/여가/오락,기타,경마/경륜/성인오락,1,0,5,5,0,11,3.0
광주광역시,서구,관광/여가/오락,기타,무도/유흥/가무,23,17,90,177,72,379,3.51
광주광역시,서구,관광/여가/오락,기타,놀이/여가/취미,0,1,5,0,6,12,3.67
광주광역시,서구,관광/여가/오락,기타,연극/영화/극장,2,0,9,12,3,26,3.33
광주광역시,서구,부동산,기타,부동산중개,66,20,154,178,185,603,3.46
광주광역시,서구,부동산,기타,분양,0,0,74,13,15,102,3.06
광주광역시,서구,부동산,기타,평가/개발/관리,3,0,10,7,45,65,4.3
광주광역시,서구,부동산,기타,부동산관련서비스,0,0,0,1,152,153,4.99
광주광역시,서구,부동산,기타,부동산임대,1,0,35,10,25,71,3.56
광주광역시,서구,생활서비스,기타,개인서비스,4,1,1,7,11,24,3.71
광주광역시,서구,생활서비스,기타,주택수리,9,2,8,18,24,61,3.6
광주광역시,서구,생활서비스,기타,예식/의례/관혼상제,15,1,12,13,13,54,2.89
광주광역시,서구,생활서비스,기타,주유소/충전소,0,2,6,38,14,60,4.0
광주광역시,서구,생활서비스,기타,자동차/이륜차,7,17,56,151,160,391,4.02
광주광역시,서구,생활서비스,기타,사진,9,5,7,21,14,56,3.28
광주광역시,서구,생활서비스,기타,기타서비스업,3,3,12,11,17,46,3.59
광주광역시,서구,생활서비스,기타,인력/고용/용역알선,5,1,3,15,34,58,4.16
광주광역시,서구,생활서비스,기타,법무세무회계,21,7,25,68,111,232,3.92
광주광역시,서구,생활서비스,기타,대행업,0,0,1,1,5,7,4.5
광주광역시,서구,생활서비스,기타,장례/묘지,0,2,1,3,2,8,3.44
광주광역시,서구,생활서비스,기타,대중목욕탕/휴게,8,2,6,12,20,48,3.54
광주광역시,서구,생활서비스,기타,물품기기대여,5,11,17,16,26,75,3.41
광주광역시,서구,생활서비스,기타,개인/가정용품수리,22,6,26,39,63,156,3.56
광주광역시,서구,생활서비스,기타,이/미용/건강,176,244,273,518,415,1626,3.25
광주광역시,서구,생활서비스,기타,광고/인쇄,3,2,6,14,38,63,4.21
광주광역시,서구,생활서비스,기타,세탁/가사서비스,57,35,41,109,241,483,3.78
광주광역시,서구,생활서비스,기타,운송/배달/택배,7,7,9,28,51,102,3.96
광주광역시,서구,생활서비스,기타,행사/이벤트,2,1,1,3,4,11,3.36
광주광역시,서구,소매,기타,페인트/유리제품소매,2,1,6,3,12,24,3.73
광주광역시,서구,소매,기타,기타판매업,5,11,21,41,133,211,4.27
광주광역시,서구,소매,기타,종합소매점,319,97,114,325,220,1075,2.78
광주광역시,서구,소매,기타,예술품/골동품/수석/분재,3,4,9,5,7,28,3.04
광주광역시,서구,소매,기타,선물/팬시/기념품,20,5,26,116,70,237,3.78
광주광역시,서구,소매,기타,가전제품소매,18,3,18,83,41,163,3.65
광주광역시,서구,소매,기타,철물/난방/건설자재소매,15,5,10,53,89,172,4.05
광주광역시,서구,소매,기타,시계/귀금속소매,0,4,5,28,33,70,4.22
광주광역시,서구,소매,기타,자동차/자동차용품,4,6,44,77,104,235,4.04
광주광역시,서구,소매,기타,가방/신발/액세서리,10,15,34,169,72,300,3.83
광주광역시,서구,소매,기타,사무/문구/컴퓨터,27,13,36,157,127,360,3.85
광주광역시,서구,소매,기타,음/식료품소매,126,55,124,357,199,861,3.34
광주광역시,서구,소매,기타,화장품소매,27,16,44,210,80,377,3.68
광주광역시,서구,소매,기타,의약/의료품소매,1,5,13,52,26,97,3.9
광주광역시,서구,소매,기타,사진/광학/정밀기기소매,54,16,47,169,99,385,3.48
광주광역시,서구,소매,기타,가구소매,10,20,24,91,63,208,3.72
광주광역시,서구,소매,기타,유아용품,3,0,2,2,2,9,2.72
광주광역시,서구,소매,기타,중고품소매/교환,4,0,5,9,18,36,3.9
광주광역시,서구,소매,기타,책/서적/도서,0,5,4,32,26,67,4.11
광주광역시,서구,소매,기타,취미/오락관련소매,2,0,8,13,14,37,3.86
광주광역시,서구,소매,기타,건강/미용식품,36,20,28,97,102,283,3.59
광주광역시,서구,소매,기타,의복의류,82,56,133,559,338,1168,3.75
광주광역시,서구,소매,기타,애견/애완/동물,3,3,5,3,1,15,2.37
광주광역시,서구,소매,기타,가정/주방/인테리어,62,33,94,340,267,796,3.78
광주광역시,서구,소매,기타,종교용품판매,0,0,0,0,5,5,5.0
광주광역시,서구,소매,기타,운동/경기용품소매,8,7,25,64,38,142,3.68
광주광역시,서구,숙박,기타,민박/하숙,0,0,0,1,0,1,4.0
광주광역시,서구,숙박,기타,호텔/콘도,4,3,3,6,2,18,2.67
광주광역시,서구,숙박,기타,모텔/여관/여인숙,6,18,19,31,91,165,3.98
광주광역시,서구,숙박,기타,캠프/별장/펜션,0,0,0,1,0,1,4.0
광주광역시,서구,스포츠,기타,운영관리시설,2,3,3,3,17,28,3.93
광주광역시,서구,스포츠,기타,실외운동시설,0,1,5,3,5,14,3.64
광주광역시,서구,스포츠,기타,실내운동시설,6,12,48,67,60,193,3.67
광주광역시,서구,음식,기타,기타음식업,19,11,21,61,170,282,4.16
광주광역시,서구,음식,기타,커피점/카페,169,91,106,152,106,624,2.6
광주광역시,서구,음식,기타,제과제빵떡케익,32,33,38,63,101,267,3.44
광주광역시,서구,음식,기타,음식배달서비스,14,1,0,2,2,19,1.39
광주광역시,서구,음식,기타,유흥주점,200,172,239,385,237,1233,2.98
광주광역시,서구,음식,기타,양식,32,22,16,47,35,152,2.97
광주광역시,서구,음식,기타,패스트푸드,55,41,35,61,49,241,2.76
광주광역시,서구,음식,기타,일식/수산물,111,66,112,140,119,548,2.9
광주광역시,서구,음식,기타,분식,68,55,56,89,118,386,3.12
광주광역시,서구,음식,기타,중식,11,10,21,38,49,129,3.64
광주광역시,서구,음식,기타,부페,4,4,4,10,5,27,3.07
광주광역시,서구,음식,기타,별식/퓨전요리,17,9,10,9,33,78,3.18
광주광역시,서구,음식,기타,닭/오리요리,65,39,79,82,105,370,3.09
광주광역시,서구,음식,기타,한식,470,400,362,592,432,2256,2.78
광주광역시,서구,학문/교육,학원,기타,16,11,35,211,58,331,3.76
광주광역시,서구,학문/교육,기타,연구소,1,1,2,1,5,10,3.6
광주광역시,서구,학문/교육,학원,예능취미체육,7,7,11,41,36,102,3.78
광주광역시,서구,학문/교육,학원,창업취업취미,0,0,2,5,5,12,4.17
광주광역시,서구,학문/교육,기타,특수교육기관,0,0,0,0,4,4,5.0
광주광역시,서구,학문/교육,기타,기타교육기관,1,2,16,37,43,99,4.11
광주광역시,서구,학문/교육,학원,어학,28,8,27,141,67,271,3.66
광주광역시,서구,학문/교육,기타,학교,0,0,1,2,68,71,4.94
광주광역시,서구,학문/교육,기타,유아교육,3,6,11,25,138,183,4.52
광주광역시,서구,학문/교육,학원,컴퓨터,1,2,3,7,4,17,3.47
광주광역시,서구,학문/교육,학원,자격/국가고시,4,2,4,9,9,28,3.43
광주광역시,서구,학문/교육,기타,도서관/독서실,4,5,2,24,34,69,4.07
광주광역시,서구,학문/교육,학원,보습교습입시,24,30,50,318,112,534,3.77
광주광역시,서구,학문/교육,학원,음악미술무용,29,23,23,138,84,297,3.63
광주광역시,서구,학문/교육,기타,학문교육기타,3,1,1,13,18,36,4.1
광주광역시,남구,관광/여가/오락,기타,연극/영화/극장,0,0,2,1,3,6,4.0
광주광역시,남구,관광/여가/오락,기타,스포츠/운동,0,0,0,0,1,1,5.0
광주광역시,남구,관광/여가/오락,기타,무도/유흥/가무,6,2,10,62,36,116,3.96
광주광역시,남구,관광/여가/오락,기타,전시/관람,1,1,2,3,5,12,3.67
광주광역시,남구,관광/여가/오락,기타,요가/단전/마사지,2,1,0,9,12,24,4.1
광주광역시,남구,관광/여가/오락,기타,PC/오락/당구/볼링등,9,3,10,19,32,73,3.7
광주광역시,남구,관광/여가/오락,기타,경마/경륜/성인오락,0,0,2,0,2,4,3.75
광주광역시,남구,관광/여가/오락,기타,놀이/여가/취미,0,0,2,1,0,3,3.0
광주광역시,남구,부동산,기타,부동산중개,19,6,21,60,84,190,3.85
광주광역시,남구,부동산,기타,부동산임대,0,1,8,0,5,14,3.32
광주광역시,남구,부동산,기타,부동산관련서비스,0,0,0,1,157,158,4.99
광주광역시,남구,부동산,기타,평가/개발/관리,0,0,3,9,25,37,4.55
광주광역시,남구,부동산,기타,분양,0,0,25,3,4,32,2.95
광주광역시,남구,생활서비스,기타,주유소/충전소,1,3,2,31,12,49,3.96
광주광역시,남구,생활서비스,기타,대행업,0,1,1,2,4,8,4.0
광주광역시,남구,생활서비스,기타,광고/인쇄,0,1,0,8,43,52,4.78
광주광역시,남구,생활서비스,기타,기타서비스업,4,0,3,3,5,15,3.1
광주광역시,남구,생활서비스,기타,이/미용/건강,79,106,74,330,282,871,3.57
광주광역시,남구,생활서비스,기타,예식/의례/관혼상제,2,0,3,2,4,11,3.32
광주광역시,남구,생활서비스,기타,대중목욕탕/휴게,9,1,4,10,26,50,3.72
광주광역시,남구,생활서비스,기타,주택수리,1,1,4,13,42,61,4.49
광주광역시,남구,생활서비스,기타,인력/고용/용역알선,0,0,1,5,13,19,4.61
광주광역시,남구,생활서비스,기타,운송/배달/택배,5,2,4,13,96,120,4.56
광주광역시,남구,생활서비스,기타,자동차/이륜차,3,3,23,108,108,245,4.23
광주광역시,남구,생활서비스,기타,물품기기대여,1,1,3,4,16,25,4.22
광주광역시,남구,생활서비스,기타,장례/묘지,2,0,2,2,8,14,3.86
광주광역시,남구,생활서비스,기타,사진,4,5,3,7,13,32,3.44
광주광역시,남구,생활서비스,기타,행사/이벤트,0,2,1,1,5,9,3.83
광주광역시,남구,생활서비스,기타,개인/가정용품수리,6,0,4,20,30,60,4.05
광주광역시,남구,생활서비스,기타,세탁/가사서비스,18,23,23,72,183,319,4.09
광주광역시,남구,생활서비스,기타,개인서비스,2,0,2,5,19,28,4.32
광주광역시,남구,생활서비스,기타,법무세무회계,4,0,4,7,12,27,3.7
광주광역시,남구,소매,기타,화장품소매,8,6,15,83,34,146,3.78
광주광역시,남구,소매,기타,가구소매,4,2,6,24,6,42,3.48
광주광역시,남구,소매,기타,철물/난방/건설자재소매,6,1,3,17,78,105,4.48
광주광역시,남구,소매,기타,페인트/유리제품소매,3,1,1,3,20,28,4.2
광주광역시,남구,소매,기타,예술품/골동품/수석/분재,1,3,4,3,3,14,3.0
광주광역시,남구,소매,기타,종교용품판매,0,0,0,0,1,1,5.0
광주광역시,남구,소매,기타,중고품소매/교환,8,1,2,14,20,45,3.7
광주광역시,남구,소매,기타,가전제품소매,12,3,5,21,18,59,3.34
광주광역시,남구,소매,기타,운동/경기용품소매,8,2,11,30,17,68,3.52
광주광역시,남구,소매,기타,취미/오락관련소매,1,1,2,9,1,14,3.43
광주광역시,남구,소매,기타,의복의류,36,14,35,331,130,546,3.85
광주광역시,남구,소매,기타,가방/신발/액세서리,6,4,8,70,19,107,3.78
광주광역시,남구,소매,기타,가정/주방/인테리어,17,6,18,170,117,328,4.05
광주광역시,남구,소매,기타,음/식료품소매,37,17,56,199,86,395,3.57
광주광역시,남구,소매,기타,의약/의료품소매,4,0,7,30,16,57,3.85
광주광역시,남구,소매,기타,선물/팬시/기념품,7,2,6,67,40,122,4.01
광주광역시,남구,소매,기타,유아용품,0,0,0,2,2,4,4.5
광주광역시,남구,소매,기타,사무/문구/컴퓨터,8,5,8,66,43,130,3.93
광주광역시,남구,소매,기타,기타판매업,0,3,6,28,82,119,4.55
광주광역시,남구,소매,기타,애견/애완/동물,4,1,1,1,6,13,3.08
광주광역시,남구,소매,기타,종합소매점,114,44,43,235,129,565,3.21
광주광역시,남구,소매,기타,시계/귀금속소매,0,1,1,11,13,26,4.35
광주광역시,남구,소매,기타,책/서적/도서,1,1,4,27,19,52,4.13
광주광역시,남구,소매,기타,건강/미용식품,8,9,12,47,78,154,4.06
광주광역시,남구,소매,기타,사진/광학/정밀기기소매,22,8,14,81,53,178,3.63
광주광역시,남구,소매,기타,자동차/자동차용품,1,2,9,29,56,97,4.35
광주광역시,남구,숙박,기타,호텔/콘도,0,0,4,1,1,6,3.17
광주광역시,남구,숙박,기타,유스호스텔,0,0,0,0,1,1,5.0
광주광역시,남구,숙박,기타,민박/하숙,1,0,0,0,0,1,0.5
광주광역시,남구,숙박,기타,모텔/여관/여인숙,2,3,4,6,24,39,4.09
광주광역시,남구,스포츠,기타,운영관리시설,2,1,0,6,2,11,3.32
광주광역시,남구,스포츠,기타,실내운동시설,3,9,6,31,46,95,4.04
광주광역시,남구,스포츠,기타,실외운동시설,0,0,2,2,3,7,4.0
광주광역시,남구,음식,기타,분식,37,28,21,68,77,231,3.33
광주광역시,남구,음식,기타,음식배달서비스,7,1,0,1,1,10,1.4
광주광역시,남구,음식,기타,부페,0,2,1,1,2,6,3.25
광주광역시,남구,음식,기타,커피점/카페,83,55,26,70,55,289,2.57
광주광역시,남구,음식,기타,유흥주점,66,52,58,202,157,535,3.46
광주광역시,남구,음식,기타,제과제빵떡케익,18,13,15,31,79,156,3.75
광주광역시,남구,음식,기타,닭/오리요리,33,16,11,47,62,169,3.35
광주광역시,남구,음식,기타,별식/퓨전요리,10,1,2,6,14,33,3.2
광주광역시,남구,음식,기타,기타음식업,7,6,12,37,133,195,4.39
광주광역시,남구,음식,기타,패스트푸드,19,9,9,38,48,123,3.56
광주광역시,남구,음식,기타,양식,16,11,12,19,9,67,2.62
광주광역시,남구,음식,기타,한식,204,137,125,371,341,1178,3.23
광주광역시,남구,음식,기타,중식,8,4,4,16,43,75,3.99
광주광역시,남구,음식,기타,일식/수산물,55,20,25,55,76,231,3.12
광주광역시,남구,학문/교육,기타,기타교육기관,3,1,4,16,23,47,4.09
광주광역시,남구,학문/교육,학원,기타,11,3,11,103,45,173,3.9
광주광역시,남구,학문/교육,기타,특수교육기관,0,0,0,1,4,5,4.8
광주광역시,남구,학문/교육,기타,연구소,2,1,0,1,2,6,2.75
광주광역시,남구,학문/교육,학원,음악미술무용,10,7,11,47,62,137,3.95
광주광역시,남구,학문/교육,학원,예능취미체육,4,5,4,11,25,49,3.85
광주광역시,남구,학문/교육,학원,보습교습입시,11,8,15,215,98,347,4.05
광주광역시,남구,학문/교육,학원,자격/국가고시,3,0,1,3,2,9,2.89
광주광역시,남구,학문/교육,기타,유아교육,5,2,4,21,92,124,4.51
광주광역시,남구,학문/교육,기타,학문교육기타,0,0,1,7,8,16,4.41
광주광역시,남구,학문/교육,기타,도서관/독서실,2,1,5,17,20,45,4.07
광주광역시,남구,학문/교육,기타,학교,0,0,3,0,76,79,4.91
광주광역시,남구,학문/교육,학원,창업취업취미,0,0,0,2,7,9,4.78
광주광역시,남구,학문/교육,학원,어학,11,2,9,87,51,160,3.96
광주광역시,남구,학문/교육,학원,컴퓨터,0,0,0,3,4,7,4.57
광주광역시,북구,관광/여가/오락,기타,전시/관람,3,3,1,5,12,24,3.69
광주광역시,북구,관광/여가/오락,기타,PC/오락/당구/볼링등,31,20,46,64,47,208,3.13
광주광역시,북구,관광/여가/오락,기타,요가/단전/마사지,3,1,4,17,13,38,3.84
광주광역시,북구,관광/여가/오락,기타,경마/경륜/성인오락,8,0,8,2,1,19,1.95
광주광역시,북구,관광/여가/오락,기타,무도/유흥/가무,3,11,34,204,84,336,3.99
광주광역시,북구,관광/여가/오락,기타,연극/영화/극장,0,0,6,6,4,16,3.69
광주광역시,북구,관광/여가/오락,기타,놀이/여가/취미,1,3,7,1,4,16,2.91
광주광역시,북구,부동산,기타,부동산임대,4,0,33,6,14,57,3.13
광주광역시,북구,부동산,기타,평가/개발/관리,0,0,7,3,23,33,4.38
광주광역시,북구,부동산,기타,부동산관련서비스,0,5,3,6,236,250,4.88
광주광역시,북구,부동산,기타,부동산중개,19,11,96,109,192,427,3.89
광주광역시,북구,부동산,기타,분양,0,0,54,8,4,66,2.83
광주광역시,북구,생활서비스,기타,운송/배달/택배,20,11,17,63,168,279,4.16
광주광역시,북구,생활서비스,기타,사진,9,7,8,11,30,65,3.52
광주광역시,북구,생활서비스,기타,세탁/가사서비스,53,63,66,124,354,660,3.87
광주광역시,북구,생활서비스,기타,예식/의례/관혼상제,6,1,2,5,10,24,3.31
광주광역시,북구,생활서비스,기타,이/미용/건강,214,216,216,584,572,1802,3.42
광주광역시,북구,생활서비스,기타,대중목욕탕/휴게,23,2,6,16,28,75,3.11
광주광역시,북구,생활서비스,기타,개인서비스,6,0,0,10,19,35,3.94
광주광역시,북구,생활서비스,기타,장례/묘지,6,1,1,6,13,27,3.56
광주광역시,북구,생활서비스,기타,개인/가정용품수리,23,6,10,23,85,147,3.83
광주광역시,북구,생활서비스,기타,행사/이벤트,1,4,2,2,8,17,3.5
광주광역시,북구,생활서비스,기타,주택수리,6,1,10,37,80,134,4.31
광주광역시,북구,생활서비스,기타,광고/인쇄,10,4,10,13,91,128,4.24
광주광역시,북구,생활서비스,기타,자동차/이륜차,9,12,58,301,284,664,4.2
광주광역시,북구,생활서비스,기타,물품기기대여,7,5,11,11,36,70,3.75
광주광역시,북구,생활서비스,기타,대행업,0,0,1,4,19,24,4.73
광주광역시,북구,생활서비스,기타,인력/고용/용역알선,3,2,6,11,38,60,4.22
광주광역시,북구,생활서비스,기타,기타서비스업,4,2,3,6,14,29,3.67
광주광역시,북구,생활서비스,기타,법무세무회계,0,1,13,28,56,98,4.35
광주광역시,북구,생활서비스,기타,주유소/충전소,2,1,7,77,29,116,4.08
광주광역시,북구,소매,기타,건강/미용식품,40,23,25,109,148,345,3.75
광주광역시,북구,소매,기타,가정/주방/인테리어,91,31,92,518,262,994,3.73
광주광역시,북구,소매,기타,중고품소매/교환,12,1,6,19,58,96,4.05
광주광역시,북구,소매,기타,의약/의료품소매,6,2,13,75,45,141,4.0
광주광역시,북구,소매,기타,가전제품소매,23,7,10,47,28,115,3.26
광주광역시,북구,소매,기타,자동차/자동차용품,11,6,26,84,138,265,4.17
광주광역시,북구,소매,기타,애견/애완/동물,2,2,6,2,11,23,3.57
광주광역시,북구,소매,기타,사진/광학/정밀기기소매,100,34,63,158,125,480,3.16
광주광역시,북구,소매,기타,페인트/유리제품소매,16,1,3,6,52,78,3.86
광주광역시,북구,소매,기타,음/식료품소매,340,57,118,487,275,1277,3.03
광주광역시,북구,소매,기타,예술품/골동품/수석/분재,1,12,14,12,18,57,3.36
광주광역시,북구,소매,기타,유아용품,1,1,1,9,9,21,4.07
광주광역시,북구,소매,기타,종합소매점,423,103,117,483,276,1402,2.83
광주광역시,북구,소매,기타,사무/문구/컴퓨터,23,8,21,176,115,343,3.95
광주광역시,북구,소매,기타,기타판매업,5,4,20,64,135,228,4.34
광주광역시,북구,소매,기타,운동/경기용품소매,10,8,18,66,28,130,3.58
광주광역시,북구,소매,기타,가구소매,21,11,20,98,49,199,3.59
광주광역시,북구,소매,기타,시계/귀금속소매,3,5,5,28,40,81,4.12
광주광역시,북구,소매,기타,의복의류,102,25,71,616,219,1033,3.7
광주광역시,북구,소매,기타,취미/오락관련소매,2,4,2,17,17,42,3.93
광주광역시,북구,소매,기타,책/서적/도서,1,5,7,54,30,97,4.04
광주광역시,북구,소매,기타,철물/난방/건설자재소매,27,16,28,88,180,339,4.01
광주광역시,북구,소매,기타,선물/팬시/기념품,19,9,19,138,105,290,3.96
광주광역시,북구,소매,기타,종교용품판매,0,0,0,1,0,1,4.0
광주광역시,북구,소매,기타,화장품소매,35,10,42,206,88,381,3.68
광주광역시,북구,소매,기타,가방/신발/액세서리,12,11,26,164,31,244,3.68
광주광역시,북구,숙박,기타,호텔/콘도,0,0,0,1,1,2,4.5
광주광역시,북구,숙박,기타,캠프/별장/펜션,0,1,1,0,1,3,3.0
광주광역시,북구,숙박,기타,모텔/여관/여인숙,8,15,14,33,140,210,4.25
광주광역시,북구,스포츠,기타,운영관리시설,4,2,3,10,7,26,3.37
광주광역시,북구,스포츠,기타,실내운동시설,6,6,27,65,73,177,3.98
광주광역시,북구,스포츠,기타,실외운동시설,0,0,4,7,9,20,4.15
광주광역시,북구,음식,기타,유흥주점,160,74,120,321,307,982,3.37
광주광역시,북구,음식,기타,패스트푸드,52,23,28,75,68,246,3.13
광주광역시,북구,음식,기타,제과제빵떡케익,52,49,32,77,133,343,3.36
광주광역시,북구,음식,기타,일식/수산물,104,31,57,131,115,438,3.06
